outcome_d,intervention,fightcaphigh,mi_fightcap,troops2rebs,coup,land,lngdp,lnyears,postCW,outcome_dy,exgov_combat,strongrebs_dy,mi_strongrebs_dy,exreb_combat,coup_dy,land,lngdp,lnyears,postCW,dyad_id,year,conflictid,Government,Opposition
,,0,,,,1,,1.098612,1,0,0,0,0,0,0,1,,1.098612,1,639,2006,129,"Pakistan","BLA"
,,0,,,,1,,1.386294,1,0,0,0,0,0,0,1,,1.386294,1,639,2007,129,"Pakistan","BLA"
0,0,0,0,0,0,1,,1.791759,1,2,0,0,0,0,0,1,,1.791759,1,639,2009,129,"Pakistan","BLA"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,640,2006,143,"Iran","Jondullah"
,,0,,,,0,,.6931472,1,0,0,0,0,0,0,0,,.6931472,1,640,2007,143,"Iran","Jondullah"
,,0,,,,0,,1.098612,1,0,0,0,0,0,0,0,,1.098612,1,640,2008,143,"Iran","Jondullah"
0,0,0,0,0,0,0,,1.386294,1,2,0,0,0,0,0,0,,1.386294,1,640,2009,143,"Iran","Jondullah"
,,0,,,,0,,1.609438,1,0,,,,,,0,,1.609438,1,640,2010,143,"Iran","Jondullah"
,,0,,,,0,6.895936,0,0,0,0,0,0,0,0,0,6.895936,0,0,641,1983,113,"Sudan","SPLM/A"
,0,0,0,0,0,0,6.849745,.6931472,0,0,0,0,0,0,0,0,6.849745,.6931472,0,641,1984,113,"Sudan","SPLM/A"
,,0,,,,0,6.876708,1.098612,0,0,0,0,0,0,0,0,6.876708,1.098612,0,641,1985,113,"Sudan","SPLM/A"
,,0,,,,0,6.907375,1.386294,0,0,0,0,0,0,0,0,6.907375,1.386294,0,641,1986,113,"Sudan","SPLM/A"
,,0,,,,0,6.941915,1.609438,0,0,0,0,0,0,0,0,6.941915,1.609438,0,641,1987,113,"Sudan","SPLM/A"
,,0,,,,0,6.935118,1.791759,0,0,0,0,0,0,0,0,6.935118,1.791759,0,641,1988,113,"Sudan","SPLM/A"
,,0,,,,0,6.938119,1.94591,0,0,0,0,0,0,0,0,6.938119,1.94591,0,641,1989,113,"Sudan","SPLM/A"
,,0,,,,0,6.95585,2.079442,1,0,0,0,0,0,0,0,6.95585,2.079442,1,641,1990,113,"Sudan","SPLM/A"
,,0,,,,0,6.992014,2.197225,1,0,0,0,0,0,0,0,6.992014,2.197225,1,641,1991,113,"Sudan","SPLM/A"
,,0,,,,0,7.006442,2.302585,1,0,0,0,0,0,0,0,7.006442,2.302585,1,641,1992,113,"Sudan","SPLM/A"
,,0,,,,0,7.014653,2.397895,1,0,0,0,0,0,0,0,7.014653,2.397895,1,641,1993,113,"Sudan","SPLM/A"
,,0,,,,0,7.022271,2.484907,1,0,0,0,0,0,0,0,7.022271,2.484907,1,641,1994,113,"Sudan","SPLM/A"
,,0,,,,0,7.041866,2.564949,1,0,0,0,0,0,0,0,7.041866,2.564949,1,641,1995,113,"Sudan","SPLM/A"
,,0,,,,0,7.054018,2.639057,1,0,0,0,0,0,0,0,7.054018,2.639057,1,641,1996,113,"Sudan","SPLM/A"
,,0,,,,0,7.083337,2.70805,1,0,0,0,0,0,0,0,7.083337,2.70805,1,641,1997,113,"Sudan","SPLM/A"
,,0,,,,0,7.00799,2.772589,1,0,0,0,0,0,0,0,7.00799,2.772589,1,641,1998,113,"Sudan","SPLM/A"
,,0,,,,0,6.888308,2.833213,1,0,0,0,0,0,0,0,6.888308,2.833213,1,641,1999,113,"Sudan","SPLM/A"
,,0,,,,0,6.954362,2.890372,1,0,0,0,0,0,0,0,6.954362,2.890372,1,641,2000,113,"Sudan","SPLM/A"
,,0,,,,0,6.998108,2.944439,1,0,0,0,0,0,0,0,6.998108,2.944439,1,641,2001,113,"Sudan","SPLM/A"
,,0,,,,0,7.023732,2.995732,1,0,0,0,0,0,0,0,7.023732,2.995732,1,641,2002,113,"Sudan","SPLM/A"
,,0,,,,0,7.071327,3.044523,1,0,0,0,0,0,0,0,7.071327,3.044523,1,641,2003,113,"Sudan","SPLM/A"
2,0,0,0,0,0,0,7.071327,3.091043,1,3,0,0,0,0,0,0,7.071327,3.091043,1,641,2004,113,"Sudan","SPLM/A"
,,0,,,,1,9.70787,0,1,0,0,0,0,0,0,1,9.70787,0,1,643,1990,251,"Israel","Hezbollah"
,,0,,,,1,9.749486,.6931472,1,0,0,0,0,0,0,1,9.749486,.6931472,1,643,1991,251,"Israel","Hezbollah"
,,0,,,,1,9.779249,1.098612,1,0,0,0,0,0,0,1,9.779249,1.098612,1,643,1992,251,"Israel","Hezbollah"
,,0,,,,1,9.797033,1.386294,1,0,0,0,0,0,0,1,9.797033,1.386294,1,643,1993,251,"Israel","Hezbollah"
,,0,,,,1,9.842463,1.609438,1,0,0,0,0,0,0,1,9.842463,1.609438,1,643,1994,251,"Israel","Hezbollah"
,,0,,,,1,9.886601,1.791759,1,0,0,0,0,0,0,1,9.886601,1.791759,1,643,1995,251,"Israel","Hezbollah"
,,0,,,,1,9.920374,1.94591,1,0,0,0,0,0,0,1,9.920374,1.94591,1,643,1996,251,"Israel","Hezbollah"
,,0,,,,1,9.928765,2.079442,1,0,0,0,0,0,0,1,9.928765,2.079442,1,643,1997,251,"Israel","Hezbollah"
,,0,,,,1,9.941501,2.197225,1,0,0,0,0,0,0,1,9.941501,2.197225,1,643,1998,251,"Israel","Hezbollah"
0,0,0,0,0,0,1,9.950324,2.302585,1,0,0,0,0,0,0,1,9.950324,2.302585,1,643,1999,251,"Israel","Hezbollah"
0,0,0,0,0,0,1,,2.833213,1,2,0,0,0,0,0,1,,2.833213,1,643,2006,251,"Israel","Hezbollah"
,,0,,,,0,7.054018,0,1,0,0,0,0,0,0,0,7.054018,0,1,645,1996,113,"Sudan","NDA"
,,0,,,,0,7.083337,.6931472,1,0,0,0,0,0,0,0,7.083337,.6931472,1,645,1997,113,"Sudan","NDA"
,,0,,,,0,7.00799,1.098612,1,0,0,0,0,0,0,0,7.00799,1.098612,1,645,1998,113,"Sudan","NDA"
,,0,,,,0,6.888308,1.386294,1,0,0,0,0,0,0,0,6.888308,1.386294,1,645,1999,113,"Sudan","NDA"
,,0,,,,0,6.954362,1.609438,1,0,0,0,0,0,0,0,6.954362,1.609438,1,645,2000,113,"Sudan","NDA"
2,0,0,0,0,0,0,6.998108,1.791759,1,3,0,0,0,0,0,0,6.998108,1.791759,1,645,2001,113,"Sudan","NDA"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,646,2006,86,"Democratic Republic of Congo (Zaire)","CNDP"
,,0,,,,0,,.6931472,1,0,0,0,0,0,0,0,,.6931472,1,646,2007,86,"Democratic Republic of Congo (Zaire)","CNDP"
2,0,0,0,0,0,0,,1.098612,1,3,0,0,0,0,0,0,,1.098612,1,646,2008,86,"Democratic Republic of Congo (Zaire)","CNDP"
0,0,0,0,0,0,1,,0,1,2,0,0,0,0,0,1,,0,1,647,2007,112,"Philippines","MNLF – HM"
,,0,,,,0,,0,1,0,0,0,0,0,0,0,,0,1,648,2007,113,"Sudan","SLM/A–Unity"
0,0,0,0,0,0,0,,.6931472,1,2,0,0,0,0,0,0,,.6931472,1,648,2008,113,"Sudan","SLM/A–Unity"
,,0,,,,1,,0,1,0,0,0,0,0,0,1,,0,1,650,2007,177,"Mali","ATNMC"
,,0,,,,1,,.6931472,1,0,0,0,0,0,0,1,,.6931472,1,650,2008,177,"Mali","ATNMC"
0,0,0,0,0,0,1,,1.098612,1,2,0,0,0,0,0,1,,1.098612,1,650,2009,177,"Mali","ATNMC"
,,0,,,,1,,0,1,0,0,0,0,0,0,1,,0,1,651,2007,254,"Democratic Republic of Congo (Zaire)","BDK"
0,0,0,0,0,0,1,,.6931472,1,2,0,0,0,0,0,1,,.6931472,1,651,2008,254,"Democratic Republic of Congo (Zaire)","BDK"
,,0,,,,0,6.684812,0,0,0,,0,0,,0,0,6.684812,0,0,652,1960,72,"Nepal","Nepali Congress"
,,0,,,,0,6.670741,.6931472,0,0,,0,0,,0,0,6.670741,.6931472,0,652,1961,72,"Nepal","Nepali Congress"
3,0,0,0,0,0,0,6.680202,1.098612,0,4,,0,0,,0,0,6.680202,1.098612,0,652,1962,72,"Nepal","Nepali Congress"
,,0,,,,1,7.918501,0,0,0,0,0,0,0,0,1,7.918501,0,0,653,1977,74,"Iraq","KDP–QM"
0,0,0,0,0,0,1,8.093258,.6931472,0,2,,0,0,,0,1,8.093258,.6931472,0,653,1978,74,"Iraq","KDP–QM"
,,0,,,,0,6.984883,0,0,0,,0,0,,0,0,6.984883,0,0,656,1966,91,"Chad","Frolinat"
,,0,,,,0,6.903958,.6931472,0,0,,0,0,,0,0,6.903958,.6931472,0,656,1967,91,"Chad","Frolinat"
,,0,,,,0,6.879088,1.098612,0,0,,0,0,,0,0,6.879088,1.098612,0,656,1968,91,"Chad","Frolinat"
,,0,,,,0,6.861984,1.386294,0,0,,0,0,,0,0,6.861984,1.386294,0,656,1969,91,"Chad","Frolinat"
,0,0,0,0,0,0,6.898402,1.609438,0,,,0,0,,0,0,6.898402,1.609438,0,656,1970,91,"Chad","Frolinat"
,,0,,,,0,6.89723,0,0,0,,0,0,,0,0,6.89723,0,0,658,1971,91,"Chad","First Liberation Army"
0,0,0,0,0,0,0,6.80145,.6931472,0,2,,0,0,,0,0,6.80145,.6931472,0,658,1972,91,"Chad","First Liberation Army"
0,0,0,0,0,0,0,6.89723,0,0,2,,0,0,,0,0,6.89723,0,0,659,1971,91,"Chad","Second Liberation Army"
,,0,,,,0,6.867402,0,0,0,0,1,0,0,0,0,6.867402,0,0,660,1976,91,"Chad","FAN"
,,0,,,,0,6.777464,.6931472,0,0,0,1,0,0,0,0,6.777464,.6931472,0,660,1977,91,"Chad","FAN"
,,0,,,,0,6.50285,1.098612,0,0,0,1,0,0,0,0,6.50285,1.098612,0,660,1978,91,"Chad","FAN"
,,0,,,,0,6.44109,1.386294,0,0,1,1,1,0,0,0,6.44109,1.386294,0,660,1979,91,"Chad","FAN"
,,0,,,,0,6.428315,1.609438,0,0,1,1,1,0,0,0,6.428315,1.609438,0,660,1980,91,"Chad","FAN"
1,0,1,0,0,0,0,6.432313,1.94591,0,1,0,1,0,0,0,0,6.432313,1.94591,0,660,1982,91,"Chad","FAN"
,,0,,,,0,6.777464,0,0,0,0,0,0,0,0,0,6.777464,0,0,661,1977,91,"Chad","FAP"
,,0,,,,0,6.754243,.6931472,0,0,1,0,0,0,0,0,6.754243,.6931472,0,661,1978,91,"Chad","FAP"
2,0,0,0,0,0,0,6.50285,1.098612,0,3,0,0,0,0,0,0,6.50285,1.098612,0,661,1979,91,"Chad","FAP"
0,0,0,0,0,0,0,6.432313,0,0,2,0,0,0,0,0,0,6.432313,0,0,662,1982,91,"Chad","FAT"
,,0,,,,0,6.538444,0,0,0,1,1,1,1,0,0,6.538444,0,0,663,1983,91,"Chad","GUNT"
,,0,,,,0,6.578028,.6931472,0,0,1,1,1,1,0,0,6.578028,.6931472,0,663,1984,91,"Chad","GUNT"
0,0,1,0,1,0,0,6.72579,1.386294,0,2,1,1,1,1,0,0,6.72579,1.386294,0,663,1986,91,"Chad","GUNT"
0,1,0,0,1,0,0,6.667262,0,0,2,1,0,0,1,0,0,6.667262,0,0,664,1987,91,"Chad","CDR"
,,0,,,,1,6.060827,0,0,0,,0,0,,0,1,6.060827,0,0,667,1964,78,"Ethiopia","ELF"
,,0,,,,1,6.100588,.6931472,0,0,,0,0,,0,1,6.100588,.6931472,0,667,1965,78,"Ethiopia","ELF"
,,0,,,,1,6.114302,1.098612,0,0,,0,0,,0,1,6.114302,1.098612,0,667,1966,78,"Ethiopia","ELF"
,,0,,,,1,6.113439,1.386294,0,0,,0,0,,0,1,6.113439,1.386294,0,667,1967,78,"Ethiopia","ELF"
,,0,,,,1,6.143477,1.609438,0,0,,0,0,,0,1,6.143477,1.609438,0,667,1968,78,"Ethiopia","ELF"
,,0,,,,1,6.176574,1.791759,0,0,,0,0,,0,1,6.176574,1.791759,0,667,1969,78,"Ethiopia","ELF"
,,0,,,,1,6.172493,1.94591,0,0,,0,0,,0,1,6.172493,1.94591,0,667,1970,78,"Ethiopia","ELF"
,,0,,,,1,6.194793,2.079442,0,0,,0,0,,0,1,6.194793,2.079442,0,667,1971,78,"Ethiopia","ELF"
,,0,,,,1,6.210861,2.197225,0,0,,0,0,,0,1,6.210861,2.197225,0,667,1972,78,"Ethiopia","ELF"
,,0,,,,1,6.219814,2.302585,0,0,,0,0,,0,1,6.219814,2.302585,0,667,1973,78,"Ethiopia","ELF"
,0,0,0,0,0,1,6.214948,2.397895,0,0,,0,0,,0,1,6.214948,2.397895,0,667,1974,78,"Ethiopia","ELF"
,,0,,,,1,6.193099,2.484907,0,0,0,0,0,0,0,1,6.193099,2.484907,0,667,1975,78,"Ethiopia","ELF"
,,0,,,,1,6.205951,2.564949,0,0,0,0,0,0,0,1,6.205951,2.564949,0,667,1976,78,"Ethiopia","ELF"
,,0,,,,1,6.19363,2.639057,0,0,1,0,0,0,0,1,6.19363,2.639057,0,667,1977,78,"Ethiopia","ELF"
,,0,,,,1,6.172786,2.70805,0,0,1,0,0,0,0,1,6.172786,2.70805,0,667,1978,78,"Ethiopia","ELF"
,,0,,,,1,6.19984,2.772589,0,0,0,0,0,0,0,1,6.19984,2.772589,0,667,1979,78,"Ethiopia","ELF"
3,0,0,0,0,0,1,6.225152,2.833213,0,4,0,0,0,0,0,1,6.225152,2.833213,0,667,1980,78,"Ethiopia","ELF"
1,0,1,0,0,1,0,7.781443,0,0,1,,1,0,,1,0,7.781443,0,0,671,1954,22,"Paraguay","Military faction (forces of Alfredo Stroessner)"
3,0,0,0,0,1,0,8.761475,0,0,4,,0,0,,1,0,8.761475,0,0,672,1962,80,"Venezuela","Military faction (navy)"
3,0,0,0,0,0,0,,0,0,4,,0,0,,0,0,,0,0,673,1947,22,"Paraguay","Opposition coalition (Febreristas, Liberals and Communists)"
,,0,,,,1,6.905343,0,0,0,,0,0,,0,1,6.905343,0,0,676,1963,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,.6931472,0,0,,0,0,,0,1,6.905343,.6931472,0,676,1964,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,1.098612,0,0,,0,0,,0,1,6.905343,1.098612,0,676,1965,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,1.386294,0,0,,0,0,,0,1,6.905343,1.386294,0,676,1966,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,1.609438,0,0,,0,0,,0,1,6.905343,1.609438,0,676,1967,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,1.791759,0,0,,0,0,,0,1,6.905343,1.791759,0,676,1968,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,1.94591,0,0,,0,0,,0,1,6.905343,1.94591,0,676,1969,85,"Sudan","Anya Nya"
,,0,,,,1,6.905343,2.079442,0,0,,0,0,,0,1,6.905343,2.079442,0,676,1970,85,"Sudan","Anya Nya"
,,0,,,,1,6.925281,2.197225,0,0,,0,0,,0,1,6.925281,2.197225,0,676,1971,85,"Sudan","Anya Nya"
2,0,0,0,0,0,1,6.929223,2.302585,0,3,,0,0,,0,1,6.929223,2.302585,0,676,1972,85,"Sudan","Anya Nya"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,677,1948,24,"Myanmar","CPB–RF"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,677,1949,24,"Myanmar","CPB–RF"
0,0,0,0,0,0,0,5.790143,1.098612,0,0,,0,0,,0,0,5.790143,1.098612,0,677,1950,24,"Myanmar","CPB–RF"
3,0,0,0,0,0,0,6.396263,3.135494,0,4,,0,0,,0,0,6.396263,3.135494,0,677,1970,24,"Myanmar","CPB–RF"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,678,1948,24,"Myanmar","PVO – "White Band" faction"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,678,1949,24,"Myanmar","PVO – "White Band" faction"
,,0,,,,0,5.790143,1.098612,0,0,,0,0,,0,0,5.790143,1.098612,0,678,1950,24,"Myanmar","PVO – "White Band" faction"
,,0,,,,0,5.816099,1.386294,0,0,,0,0,,0,0,5.816099,1.386294,0,678,1951,24,"Myanmar","PVO – "White Band" faction"
,,0,,,,0,5.898115,1.609438,0,0,,0,0,,0,0,5.898115,1.609438,0,678,1952,24,"Myanmar","PVO – "White Band" faction"
0,0,0,0,0,0,0,5.909848,1.791759,0,2,,0,0,,0,0,5.909848,1.791759,0,678,1953,24,"Myanmar","PVO – "White Band" faction"
,,0,,,,0,6.641182,0,0,0,,0,0,,0,0,6.641182,0,0,679,1964,86,"Democratic Republic of Congo (Zaire)","CNL"
3,0,0,0,0,0,0,6.667058,.6931472,0,4,,0,0,,0,0,6.667058,.6931472,0,679,1965,86,"Democratic Republic of Congo (Zaire)","CNL"
3,0,0,0,0,0,0,6.756048,0,0,4,,0,0,,0,0,6.756048,0,0,680,1967,86,"Democratic Republic of Congo (Zaire)","Opposition militias"
,,0,,,,0,7.069619,0,0,0,1,0,0,0,0,0,7.069619,0,0,681,1977,86,"Democratic Republic of Congo (Zaire)","FLNC"
3,1,0,0,0,0,0,7.043361,.6931472,0,4,0,0,0,0,0,0,7.043361,.6931472,0,681,1978,86,"Democratic Republic of Congo (Zaire)","FLNC"
,,0,,,,1,,0,0,0,,0,0,,0,1,,0,0,683,1949,26,"Myanmar","MFL–MUF"
,,0,,,,1,5.790143,.6931472,0,0,,0,0,,0,1,5.790143,.6931472,0,683,1950,26,"Myanmar","MFL–MUF"
,0,0,0,0,0,1,5.816099,1.098612,0,,,0,0,,0,1,5.816099,1.098612,0,683,1951,26,"Myanmar","MFL–MUF"
,,0,,,,1,5.898115,0,0,0,,0,0,,0,1,5.898115,0,0,684,1952,26,"Myanmar","MPF"
,,0,,,,1,5.909848,.6931472,0,0,,0,0,,0,1,5.909848,.6931472,0,684,1953,26,"Myanmar","MPF"
,,0,,,,1,5.890207,1.098612,0,0,,0,0,,0,1,5.890207,1.098612,0,684,1954,26,"Myanmar","MPF"
,,0,,,,1,5.90206,1.386294,0,0,,0,0,,0,1,5.90206,1.386294,0,684,1955,26,"Myanmar","MPF"
,,0,,,,1,5.845572,1.609438,0,0,,0,0,,0,1,5.845572,1.609438,0,684,1956,26,"Myanmar","MPF"
,,0,,,,1,5.959199,1.791759,0,0,,0,0,,0,1,5.959199,1.791759,0,684,1957,26,"Myanmar","MPF"
2,0,0,0,0,0,1,5.921471,1.94591,0,3,,0,0,,0,1,5.921471,1.94591,0,684,1958,26,"Myanmar","MPF"
0,0,0,0,0,0,1,7.766629,0,0,2,0,0,0,0,0,1,7.766629,0,0,687,1985,157,"Sri Lanka (Ceylon)","EPRLF"
0,0,0,0,0,0,1,7.832224,0,0,2,,0,0,,0,1,7.832224,0,0,687,1989,157,"Sri Lanka (Ceylon)","EPRLF"
,,0,,,,0,,0,0,0,,0,0,,0,0,,0,0,689,1948,29,"India","CPI"
,,0,,,,0,,.6931472,0,0,,0,0,,0,0,,.6931472,0,689,1949,29,"India","CPI"
,,0,,,,0,6.639758,1.098612,0,0,,0,0,,0,0,6.639758,1.098612,0,689,1950,29,"India","CPI"
0,0,0,0,0,0,0,6.622337,1.386294,0,2,,0,0,,0,0,6.622337,1.386294,0,689,1951,29,"India","CPI"
,,0,,,,0,7.052124,0,0,0,,0,0,,0,0,7.052124,0,0,690,1969,29,"India","CPI–ML"
,,0,,,,0,7.0515,.6931472,0,0,,0,0,,0,0,7.0515,.6931472,0,690,1970,29,"India","CPI–ML"
0,0,0,0,0,0,0,7.078611,1.098612,0,2,,0,0,,0,0,7.078611,1.098612,0,690,1971,29,"India","CPI–ML"
,,0,,,,0,6.823808,0,0,0,,0,0,,0,0,6.823808,0,0,692,1960,158,"Cameroon","UPC"
0,0,0,0,0,0,0,6.853024,.6931472,0,2,,0,0,,0,0,6.853024,.6931472,0,692,1961,158,"Cameroon","UPC"
,,0,,,,0,8.060184,0,0,0,,0,0,,0,0,8.060184,0,0,694,1970,36,"Guatemala","FAR II"
,,0,,,,0,8.072608,.6931472,0,0,,0,0,,0,0,8.072608,.6931472,0,694,1971,36,"Guatemala","FAR II"
,,0,,,,0,8.137279,1.098612,0,0,,0,0,,0,0,8.137279,1.098612,0,694,1972,36,"Guatemala","FAR II"
,,0,,,,0,8.161266,1.386294,0,0,,0,0,,0,0,8.161266,1.386294,0,694,1973,36,"Guatemala","FAR II"
,,0,,,,0,8.172031,1.609438,0,0,,0,0,,0,0,8.172031,1.609438,0,694,1974,36,"Guatemala","FAR II"
,,0,,,,0,8.180234,1.791759,0,0,0,0,0,0,0,0,8.180234,1.791759,0,694,1975,36,"Guatemala","FAR II"
,,0,,,,0,8.18785,1.94591,0,0,0,0,0,0,0,0,8.18785,1.94591,0,694,1976,36,"Guatemala","FAR II"
,,0,,,,0,8.227268,2.079442,0,0,0,0,0,0,0,0,8.227268,2.079442,0,694,1977,36,"Guatemala","FAR II"
,,0,,,,0,8.243445,2.197225,0,0,0,0,0,0,0,0,8.243445,2.197225,0,694,1978,36,"Guatemala","FAR II"
,,0,,,,0,8.283022,2.302585,0,0,0,0,0,0,0,0,8.283022,2.302585,0,694,1979,36,"Guatemala","FAR II"
,,0,,,,0,8.313823,2.397895,0,0,0,0,0,0,0,0,8.313823,2.397895,0,694,1980,36,"Guatemala","FAR II"
,0,0,0,0,0,0,8.289072,2.484907,0,,0,0,0,0,0,0,8.289072,2.484907,0,694,1981,36,"Guatemala","FAR II"
,,0,,,,1,,0,0,0,,0,0,,0,1,,0,0,695,1949,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.500423,.6931472,0,0,,0,0,,0,1,8.500423,.6931472,0,695,1950,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.56389,1.098612,0,0,,0,0,,0,1,8.56389,1.098612,0,695,1951,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.454762,1.386294,0,0,,0,0,,0,1,8.454762,1.386294,0,695,1952,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.39404,1.609438,0,0,,0,0,,0,1,8.39404,1.609438,0,695,1953,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.516661,1.791759,0,0,,0,0,,0,1,8.516661,1.791759,0,695,1954,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.613381,1.94591,0,0,,0,0,,0,1,8.613381,1.94591,0,695,1955,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.66438,2.079442,0,0,,0,0,,0,1,8.66438,2.079442,0,695,1956,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.678948,2.197225,0,0,,0,0,,0,1,8.678948,2.197225,0,695,1957,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.709483,2.302585,0,0,,0,0,,0,1,8.709483,2.302585,0,695,1958,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.781474,2.397895,0,0,,0,0,,0,1,8.781474,2.397895,0,695,1959,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.817295,2.484907,0,0,,0,0,,0,1,8.817295,2.484907,0,695,1960,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.903242,2.564949,0,0,,0,0,,0,1,8.903242,2.564949,0,695,1961,37,"Israel","Palestinian insurgents"
,,0,,,,1,8.959862,2.639057,0,0,,0,0,,0,1,8.959862,2.639057,0,695,1962,37,"Israel","Palestinian insurgents"
,,0,,,,1,9.007212,2.70805,0,0,,0,0,,0,1,9.007212,2.70805,0,695,1963,37,"Israel","Palestinian insurgents"
,0,0,0,0,0,1,9.069353,2.772589,0,,,0,0,,0,1,9.069353,2.772589,0,695,1964,37,"Israel","Palestinian insurgents"
,,0,,,,1,9.106647,0,0,0,,0,0,,0,1,9.106647,0,0,696,1965,37,"Israel","Non PLO groups"
,,0,,,,1,9.058877,.6931472,0,0,,0,0,,0,1,9.058877,.6931472,0,696,1966,37,"Israel","Non PLO groups"
,,0,,,,1,9.031879,1.098612,0,0,,0,0,,0,1,9.031879,1.098612,0,696,1967,37,"Israel","Non PLO groups"
,,0,,,,1,9.193653,1.386294,0,0,,0,0,,0,1,9.193653,1.386294,0,696,1968,37,"Israel","Non PLO groups"
,,0,,,,1,9.30376,1.609438,0,0,,0,0,,0,1,9.30376,1.609438,0,696,1969,37,"Israel","Non PLO groups"
,,0,,,,1,9.347078,1.791759,0,0,,0,0,,0,1,9.347078,1.791759,0,696,1970,37,"Israel","Non PLO groups"
,,0,,,,1,9.41997,1.94591,0,0,,0,0,,0,1,9.41997,1.94591,0,696,1971,37,"Israel","Non PLO groups"
,,0,,,,1,9.489076,2.079442,0,0,,0,0,,0,1,9.489076,2.079442,0,696,1972,37,"Israel","Non PLO groups"
,0,0,0,0,0,1,9.549566,2.197225,0,,,0,0,,0,1,9.549566,2.197225,0,696,1973,37,"Israel","Non PLO groups"
3,0,0,0,1,0,0,6.970551,0,0,4,,0,0,,0,0,6.970551,0,0,700,1972,118,"Uganda","Kikosi Maalum"
,0,0,0,1,0,0,6.664332,0,0,,1,0,0,1,0,0,6.664332,0,0,700,1979,118,"Uganda","Kikosi Maalum"
,0,0,0,1,0,0,6.664332,0,0,,1,0,0,1,0,0,6.664332,0,0,701,1979,118,"Uganda","Fronasa"
,,0,,,,0,6.615436,0,0,0,1,0,0,0,0,0,6.615436,0,0,703,1980,118,"Uganda","FUNA"
0,0,0,0,0,0,0,6.499802,.6931472,0,2,1,0,0,0,0,0,6.499802,.6931472,0,703,1981,118,"Uganda","FUNA"
,,0,,,,0,6.499802,0,0,0,1,0,0,0,0,0,6.499802,0,0,704,1981,118,"Uganda","UNRF"
,,0,,,,0,6.554887,.6931472,0,0,0,0,0,0,0,0,6.554887,.6931472,0,704,1982,118,"Uganda","UNRF"
0,0,0,0,0,0,0,6.605704,1.098612,0,2,0,0,0,0,0,0,6.605704,1.098612,0,704,1983,118,"Uganda","UNRF"
,,0,,,,0,6.510526,0,0,0,0,0,0,0,0,0,6.510526,0,0,706,1986,118,"Uganda","UPDA"
0,0,0,0,0,0,0,6.47114,.6931472,0,2,0,0,0,0,0,0,6.47114,.6931472,0,706,1987,118,"Uganda","UPDA"
0,0,0,0,0,0,0,6.469622,0,0,2,0,0,0,0,0,0,6.469622,0,0,708,1988,118,"Uganda","Lord's Army"
,,0,,,,1,6.711327,0,0,0,,0,0,,0,1,6.711327,0,0,711,1956,54,"India","NNC"
,,0,,,,1,6.708194,.6931472,0,0,,0,0,,0,1,6.708194,.6931472,0,711,1957,54,"India","NNC"
,,0,,,,1,6.758524,1.098612,0,0,,0,0,,0,1,6.758524,1.098612,0,711,1958,54,"India","NNC"
,,0,,,,1,6.763192,1.386294,0,0,,0,0,,0,1,6.763192,1.386294,0,711,1959,54,"India","NNC"
,,0,,,,1,6.816955,1.609438,0,0,,0,0,,0,1,6.816955,1.609438,0,711,1960,54,"India","NNC"
,,0,,,,1,6.837408,1.791759,0,0,,0,0,,0,1,6.837408,1.791759,0,711,1961,54,"India","NNC"
,,0,,,,1,6.897523,1.94591,0,0,,0,0,,0,1,6.897523,1.94591,0,711,1962,54,"India","NNC"
,,0,,,,1,6.939099,2.079442,0,0,,0,0,,0,1,6.939099,2.079442,0,711,1963,54,"India","NNC"
,,0,,,,1,6.903104,2.197225,0,0,,0,0,,0,1,6.903104,2.197225,0,711,1964,54,"India","NNC"
,,0,,,,1,6.875676,2.302585,0,0,,0,0,,0,1,6.875676,2.302585,0,711,1965,54,"India","NNC"
,,0,,,,1,6.929664,2.397895,0,0,,0,0,,0,1,6.929664,2.397895,0,711,1966,54,"India","NNC"
0,0,0,0,0,0,1,6.969321,2.564949,0,2,,0,0,,0,1,6.969321,2.564949,0,711,1968,54,"India","NNC"
